place_id,distance_epicerie,cote_epicerie,distance_pharmacie,cote_pharmacie,distance_sante,cote_sante,distance_banque,cote_banque,distance_poste,cote_poste,distance_ecole,cote_ecole,distance_bibliotheque,cote_bibliotheque,distance_communautaire,cote_communautaire,cote_totale,distance_transport,acces_transport
13193,685.622685637756,4,780.9032879300316,4,1924.225939870111,3,835.2697800325465,4,2728.4986523860753,2,1353.5401368778475,3,2817.5438119508412,2,790.2959998695109,4,26,0.0,True
13194,751.2703452903578,4,556.5563696863755,4,,1,,1,,1,821.9019476956666,4,,1,2295.7802433887623,2,18,79.78130131808555,True
13195,1304.9646382405297,3,1400.2452405328056,3,1512.3270937728623,3,1454.6117326353205,3,2320.6088838111896,2,965.1698057268666,4,2405.6449658535926,2,821.4484500903111,4,24,558.9384293035793,False
13196,447.88773815676376,4,2999.883317030108,2,,1,,1,,1,1165.8395716643856,3,,1,991.0000098982595,4,17,625.2687236844633,False
13197,2866.453905414709,2,,1,,1,,1,,1,755.5725090326728,4,,1,2671.827072026771,2,13,1994.6163989631627,False
13198,1446.9306055410354,3,1846.3962962835294,3,1735.267155249375,3,1526.2845013928331,3,2803.527588479662,2,534.9163991582948,4,2780.5784806847755,2,1351.3709648836739,3,23,555.4446359595798,False
13199,2694.9813222501016,2,,1,,1,,1,,1,2076.3266351123248,2,,1,,1,10,461.4215494755281,True
13200,1893.8546069823979,3,2192.5176485798174,2,1444.1257114369346,3,,1,,1,1267.535580422639,3,,1,2583.441689826217,2,16,1274.1245667336123,False
13201,1030.2983821477887,3,,1,1043.883302626185,3,969.9211776040834,4,,1,1475.8531618559805,3,,1,1037.5180295624505,3,19,665.4817777649822,False
13202,1453.4142449930791,3,1747.7344161554124,3,2258.652319297363,2,,1,,1,2194.8292427631445,2,2959.7270637325705,2,255.88635718255435,4,18,1400.5041382530997,False
13203,1498.3376172716016,3,2702.4316797887773,2,2145.8314972930502,2,2722.0561654919356,2,,1,2280.737462174069,2,,1,,1,14,1006.3567337460663,False
13204,1013.379696746762,3,1903.222382357735,3,1301.716246455102,3,1092.7335925985597,3,,1,590.3159583630307,4,,1,1300.1563163090643,3,21,295.6652892106222,True
13205,1296.7904526696718,3,1102.07647706569,3,,1,,1,,1,447.2037323692846,4,,1,2642.1158281469197,2,16,82.66660261463448,True
13206,1707.3439812795596,3,,1,1720.9289017579558,3,1646.9667767358542,3,,1,679.1384406339901,4,,1,1714.5636286942213,3,19,266.56118265551686,True
13207,1589.6434622672336,3,2793.7375247844097,2,2237.1373422886827,2,2813.362010487568,2,,1,2372.0433071697016,2,,1,,1,14,1004.9336080864113,False
13208,2137.458891384108,2,2107.636647183583,2,2803.48100346343,2,2898.308175571246,2,2941.3712188658637,2,1089.4794051178962,3,,1,2268.7126825801506,2,16,441.58203880779365,True
13209,2102.365215030598,2,,1,2753.192378351306,2,,1,,1,634.5866250887832,4,,1,2600.3577713404748,2,14,1230.5277085790515,False
13210,648.7799211164612,4,454.06594551247895,4,,1,,1,,1,888.3179571258835,4,,1,1805.3884366299008,3,19,475.1050987328558,True
13211,486.490707711612,4,1690.5847702287874,3,1133.9845877330606,3,1710.2092559319458,3,,1,1268.8905526140798,3,1998.3280147515338,3,2438.5451133200386,2,22,263.6175361023984,True
13212,662.4047220145501,4,549.7641203251039,4,1142.4245853292102,3,1221.9825367626852,3,1201.5591125796493,3,715.4235212314352,4,972.0975680845826,4,495.83729075194964,4,29,473.12845754830226,True
13213,1856.4580943946696,3,1661.7441187906875,3,,1,,1,,1,443.6382986055994,4,,1,,1,15,0.0,True
13214,1250.0712360545622,3,543.6451211817042,4,2963.836557409174,2,2473.9796012160273,2,,1,248.1750053990199,4,2945.5248528513007,2,1800.941977898747,3,21,79.64412768125709,True
13215,874.2453257002543,4,1168.5654968625875,3,1679.4834000045387,3,2626.8004691852443,2,2610.019688934812,2,1615.66032347032,3,2380.5581444397453,2,916.7604725305503,4,23,821.3352189602747,False
13216,1024.010216161547,3,970.3938030110074,4,1420.475884952971,3,1175.9077627896831,3,1749.7639096949456,3,238.64893099584768,4,828.1628945445057,4,113.97339711388362,4,28,844.5057169261806,False
13217,2207.7449287057393,2,2154.1285155551996,2,2604.210597497163,2,2359.6424753338756,2,2933.4986222391376,2,944.5760256391173,4,2011.897607088698,2,1297.708109658076,3,19,1622.127784851629,False
13218,899.6532624208638,4,,1,2392.7098309212743,2,2215.7090640186093,2,,1,,1,,1,2391.1499007752363,2,14,964.7401404545757,False
13219,513.3323608290482,4,608.6129631213239,4,1807.2728649828534,3,662.9794552238386,4,2605.097226690562,2,1537.902916870595,3,2700.590737063585,2,721.3746358190699,4,26,0.0,True
13220,340.45464366498436,4,697.4094935858994,4,2988.947535906555,2,2379.4989376053386,2,,1,1179.662689779444,3,2851.044189240612,2,1926.9003754200835,3,21,361.48304496849426,True
13221,529.976145262875,4,898.7321435714582,4,859.8259480396584,4,835.5779047479916,4,1183.3482770053718,3,1002.5331091437502,3,1307.1231563832644,3,966.5680849655346,4,29,308.16291823189397,True
13222,441.2387993615903,4,739.9018409590094,4,782.2751989116193,4,2219.182733962303,2,2230.2458928208794,2,366.7705973912946,4,2397.236131061674,2,1130.8258822054097,3,25,207.43841721279114,True
13223,1298.8668552995932,3,2430.5251145788397,2,1587.203405007933,3,1378.220751151391,3,2855.1793867288907,2,732.6935847353064,4,2832.230278934004,2,1493.8050915295566,3,22,613.0827617679428,False
13224,592.5588150199429,4,745.2316187629106,4,1328.5482780147763,3,795.5919551216718,4,2126.3726397224846,2,1083.3181272943068,3,2221.8661500955072,2,778.3610672490975,4,26,340.3683295153355,True
13225,146.54529130840135,4,201.97861451557927,4,2023.9473009221324,2,548.1138148440301,4,2447.701649618175,2,873.8496808669342,4,2644.195552214507,2,474.7884563612566,4,26,576.4087793619541,False
13226,1232.8804609628842,3,1850.1306222699643,3,,1,,1,,1,858.5509851755824,4,,1,756.4050510416624,4,18,470.5634774333157,True
13227,1858.9446641135296,3,2194.9688087418003,2,,1,,1,,1,1759.2182886610549,3,,1,1544.7041740563277,3,15,0.0,True
13228,2814.698349651622,2,2784.876105451097,2,,1,,1,,1,1766.7188633854103,3,,1,2945.9521408476644,2,13,1118.821497075308,False
13229,711.4779201862365,4,2093.686687462871,2,999.8144698945764,4,790.8318160380342,4,,1,780.780263468167,4,,1,998.2545397485388,4,24,295.7903374028293,True
13230,1386.7894278875915,3,1304.5995068707139,3,2023.2427838816675,2,2071.3141522735295,2,2082.377311132106,2,751.9963292620116,4,2249.3675493729006,2,1518.0432190836336,3,21,403.77431984137473,True
13231,1194.9512898604635,3,1011.9973051798853,3,2894.968924682898,2,2288.9794281928257,2,,1,390.13081315454133,4,2760.524679828099,2,1679.6730988858903,3,20,470.7387706243462,True
13232,295.3643911474554,4,182.7237894580095,4,610.6670939911902,4,690.2250454246649,4,669.801621241629,4,348.3831903643406,4,836.7918594824233,4,745.5642549498351,4,32,98.6278725675953,True
13233,1197.4168736578508,3,2789.9820185743374,2,,1,,1,,1,1126.858005827974,3,,1,908.9977952386016,4,16,84.32678937777494,True
13234,222.87317160921364,4,1426.967234126389,3,870.3670516306621,4,1446.5917198295474,3,,1,1005.2730165116814,3,1734.7104786491354,3,2174.92757721764,2,23,0.0,True
13235,552.7921372030477,4,358.0781615990653,4,,1,,1,,1,1288.9665532767135,3,,1,1849.9587240095152,3,18,228.4484082942279,True
13236,1100.6790780083852,3,1195.959680300661,3,1966.8802147129538,3,1250.326172403176,3,2808.5223881533966,2,769.2796655746598,4,2894.818993196298,2,1205.3523922401403,3,23,583.4013744343889,False
13237,1990.4782612001845,3,2432.9137534552074,2,,1,,1,,1,1919.9193933703077,3,,1,1702.0591827809353,3,15,389.4907576491768,True
13238,1941.1594468186213,3,,1,2487.3546866449838,2,2310.3539197423197,2,,1,,1,,1,2485.7947564989463,2,13,1763.2156765099944,False
13239,1584.5846306920007,3,1891.2500111698716,3,807.4012147420136,4,,1,,1,832.6782196138552,4,,1,2274.7967970425143,2,19,724.1627710468106,False
13240,841.5840968467892,4,728.9434951573432,4,671.0010438565963,4,750.558995290071,4,730.1355711070352,4,894.6028960636743,4,500.67402661196894,4,457.9913541597671,4,32,452.6189760118231,True
13241,1472.880152471309,3,1443.0579082707836,3,2138.9022645506316,2,2324.4180946009624,2,2335.481253459539,2,424.9006662050973,4,2502.4714917003325,2,1604.133943667351,3,21,0.0,True
13242,664.6519798201366,4,715.4820334351097,4,2042.6553230473244,2,1711.0326484095235,3,2366.177652013038,2,1123.8639749200386,3,2182.577900044796,2,1192.440044999401,3,23,155.9307476243259,True
13243,918.562292862425,4,2057.2369206709322,2,1206.8988425707648,3,997.9161887142227,4,,1,352.42551027212505,4,,1,1205.3389124247274,3,22,232.8146873047613,True
13244,629.9349562648507,4,546.4509466497469,4,414.1561360666709,4,476.5208981077791,4,2315.362282764432,2,801.9961735322503,4,862.5030295904155,4,1311.1751689135283,3,29,226.841384037528,True
13245,815.8516183298118,4,1412.9873803587143,3,2076.034569892744,2,1443.6899455803882,3,2517.3772905227124,2,518.0626276054682,4,1915.2351972156612,3,725.5139659661811,4,25,573.5973835789468,False
13246,1338.8079192320902,3,2108.218258189163,2,,1,,1,,1,964.4784434447885,4,,1,751.0418665757437,4,17,424.1211042583069,True
13247,1374.2048273881223,3,1668.5249985504556,3,2179.4429016924073,2,,1,,1,2115.619825158188,2,2880.517646127613,2,998.3128069862465,4,18,1321.2947206481426,False
13248,1328.2615435487571,3,515.5350911017835,4,,1,2711.4581640727365,2,,1,485.65356825572894,4,,1,1565.7918511360292,3,19,157.83443517545203,True
13249,0.0,4,2551.9955788733446,2,,1,,1,,1,717.951833507622,4,,1,615.3296586598044,4,18,630.3062148689501,False
13250,1663.8137998313287,3,,1,2210.009039657691,2,2033.008272755027,2,,1,2881.981463664726,2,,1,2208.4491095116537,2,14,1485.8700295227018,False
13251,,1,,1,,1,,1,,1,,1,,1,,1,8,,False
13252,666.6090794123795,4,612.99266626184,4,1063.0747482038032,3,818.5066260405154,4,1782.9082113049933,3,243.45022196551344,4,470.76175779533816,4,243.42773963528396,4,30,762.322432488663,False
13253,975.9144245699073,4,1218.3412785885157,3,1308.936273261947,3,2427.841864033335,2,2438.9050228919114,2,496.5413129508029,4,2605.8952611327054,2,1645.6846396441892,3,23,257.3328559001666,True
13254,854.4933561674275,4,2061.9207019838623,2,1505.3205194881352,3,2081.54518768702,2,,1,1640.2264843691546,3,2369.663946506608,2,2809.8810450751134,2,19,154.02434651991157,True
13255,751.2703452903578,4,556.5563696863755,4,,1,,1,,1,821.9019476956666,4,,1,2295.7802433887623,2,18,79.78130131808555,True
13256,184.72005872507555,4,409.33463064990127,4,1076.7877772124439,3,1150.4935859777852,3,1135.9223044628827,3,596.9807844326913,4,1302.9125427036772,3,492.0277379055472,4,28,97.79215363787648,True
13257,,1,,1,,1,,1,,1,,1,,1,,1,8,,False
13258,2320.789065815199,2,,1,2971.6162291359074,2,,1,,1,785.7755772101725,4,,1,2822.821064760662,2,14,1458.1972760018461,False
13259,1644.841186480457,3,,1,,1,2960.8969880782015,2,,1,,1,,1,,1,11,1709.928064514169,False
13260,1323.011825416245,3,1523.5276746814081,3,2092.718060170298,2,1460.3734358579418,3,2855.149919415512,2,548.501756229967,4,1931.9186874932145,3,755.9530945906799,4,24,724.457789226011,False
13261,937.0499623292656,4,1032.330564621541,3,2044.3876281743217,2,1086.697056724056,3,,1,1125.170141828376,3,,1,1041.7232765610204,3,20,556.0754207924674,False
13262,626.0950085951041,4,2832.601241907153,2,,1,,1,,1,998.5574965414305,4,,1,780.6972859520581,4,18,227.0612228403832,True
13263,2674.667759484736,2,2920.8700869587556,2,,1,,1,,1,264.0138554728894,4,2778.639178492254,2,2064.4496810616324,2,15,1136.3725183428446,False
13264,1406.0777320283962,3,25.943718773149833,4,2784.0810752555835,2,2452.458400617783,2,,1,817.7638453538739,4,2924.0036522530554,2,1933.8657972076608,3,21,115.08840547052813,True
13265,970.2768964053523,4,2723.684017628945,2,,1,,1,,1,889.640272263223,4,,1,671.7800616738506,4,18,280.26755697071127,True
13266,1845.223882401677,3,2139.544053564011,2,2650.461956705961,2,,1,,1,2586.638880171742,2,,1,267.9773146869758,4,16,1792.3137756616975,False
13267,1410.5141057966675,3,1215.8001301926854,3,,1,,1,,1,166.9188976347206,4,,1,2917.965497489085,2,16,201.8789425652933,True
13268,399.21448037300195,4,641.6413343916105,4,1172.487184439763,3,2066.5688488992423,2,2077.632007757819,2,677.2957863801709,4,2244.6222459986134,2,1071.324780928918,3,24,71.03621847666227,True
13269,415.4864952297859,4,594.0180713138341,4,1336.3742459970217,3,530.8638324903677,4,1925.640316047938,3,699.2734861108966,4,1002.4090841256406,3,894.5764895170503,4,29,278.91878654728714,True
13270,1203.1976122340936,3,1298.478214526369,3,2166.6882189191956,2,1352.844706628884,3,,1,969.0876697809014,4,,1,1307.8709264658482,3,20,715.4383990892277,False
13271,1522.4833556504473,3,2124.5823799540135,2,,1,,1,,1,1150.2724744418056,3,,1,931.8652634227831,4,16,461.2930976977747,True
13272,1179.109802590404,3,1421.5366566090124,3,1561.8217430323266,3,2631.0372420538315,2,2642.100400912408,2,551.2766596039394,4,2809.0906391532017,2,1848.880017664686,3,22,460.5282339206632,True
13273,236.85373834435288,4,135.138946375934,4,431.4647014319243,4,164.39452667707098,4,1922.7827514778473,3,795.4133205697323,4,451.1910293166026,4,899.8631686397152,4,31,133.16489991224734,True
13274,1455.6327594367208,3,1260.9187838327387,3,,1,,1,,1,185.1411932157936,4,,1,2963.0841511291383,2,16,246.9975962053464,True
13275,1337.274959013453,3,2468.9332182926996,2,1625.611508721793,3,1416.6288548652508,3,2893.5874904427505,2,771.1016884491662,4,2870.638382647864,2,1532.2131952434165,3,22,651.4908654818025,False
13276,1936.4401685778232,3,2117.473304277507,2,,1,,1,,1,1681.7227841967613,3,,1,1467.208669592034,3,15,74.0503084714764,True
13277,346.7075530501846,4,2553.561493640252,2,,1,,1,,1,719.5177482745298,4,,1,501.65753768515737,4,18,342.4925494987639,True
13278,1822.9444321735323,3,,1,2473.77159549424,2,,1,,1,1029.7262768400105,3,,1,2995.4974230917023,2,14,1077.6278417007181,False
13279,666.6036115783305,4,761.8842138706062,4,1654.001614233571,3,816.250705973121,4,2451.8259759412795,2,1409.8965719509524,3,2547.3194863143026,2,874.6458865683522,4,26,67.36577579790938,True
13280,1364.7635687091354,3,1170.0495931051532,3,,1,,1,,1,863.4558664144232,4,,1,1108.410627192522,3,17,561.1483515456513,False
13281,1168.6708924505842,3,1116.589859469564,3,1895.0023727398047,3,2020.2088345802372,2,2031.2719934388138,2,299.9886298722678,4,2198.262231679608,2,1299.9246836466264,3,22,85.20132445649543,True
13282,390.70538085864086,4,2338.8806888095505,2,679.0419305669808,4,470.05927671043855,4,,1,758.2408811200517,4,,1,677.4820004209432,4,24,201.09312305661,True
13283,822.7612362994325,4,918.0418385917083,4,1497.843989512469,3,972.408330694223,4,2295.668351220177,2,1253.7389472298505,3,2391.1618615932002,2,1011.2613354030404,3,25,223.52340051901143,True
13284,1343.335804298558,3,2833.761951082637,2,,1,,1,,1,1272.7769364686812,3,,1,1054.916725879309,3,15,61.5921412629326,True
13285,1019.406672892375,3,824.6926972883927,4,,1,,1,,1,943.07716209269,4,,1,2162.179357052726,2,17,506.75252488883655,False
13286,624.2182374706612,4,1294.9477744363905,3,829.8445175376792,4,681.9940156096469,4,1491.5524096252516,3,456.0602459702044,4,1634.9632845513192,3,302.6109548559973,4,29,297.91691138024134,True
13287,73.48122434835842,4,1007.5415614293095,3,164.04139024622935,4,330.42818476023524,4,1100.1277736844027,3,225.8098377300202,4,1057.35926232696,3,568.9360554000239,4,29,738.2251132890187,False
13288,1663.8137998313287,3,,1,2210.009039657691,2,2033.008272755027,2,,1,2881.981463664726,2,,1,2208.4491095116537,2,14,1485.8700295227018,False
13289,710.2621636328679,4,1008.925205230287,3,1051.298563182897,3,2488.20609823358,2,2499.2692570921567,2,362.81877845298766,4,2666.2594953329512,2,1399.849246476687,3,23,476.4617814840686,True
13290,223.35341398165016,4,776.1048418942049,4,294.3651471851037,4,40.87358996173665,4,810.5731788859039,4,106.72906637401755,4,953.9840538119716,4,279.3814606015252,4,32,448.6705184905201,True
13291,266.7533386769486,4,2818.748917550293,2,,1,,1,,1,984.7051721845706,4,,1,882.082997336753,4,18,777.389629158837,False
13292,181.89232579345895,4,2407.9413224431196,2,470.22887550179894,4,261.24622164525664,4,,1,827.3015147536208,4,,1,468.66894535576137,4,24,214.83286615655175,True
13293,1601.432422485966,3,1900.0954640833857,3,1151.7035269405028,3,,1,,1,975.1133959262072,4,,1,2291.0195053297857,2,18,1068.4650832452996,False
13294,1907.4712162599465,3,1795.1938313033093,3,2477.8040185542836,2,2309.039739795576,2,2536.9385458047227,2,1069.0332114295659,3,2703.928784045517,2,2171.248745209754,2,19,109.1411993039252,True
13295,1889.3658712050158,3,,1,2540.1930345257238,2,,1,,1,1096.147715871494,3,,1,,1,13,1144.0492807322016,False
13296,704.7997683141598,4,589.3936474911104,4,1298.850655190044,3,1346.9220235819064,3,1357.985182440483,3,380.33288227242485,4,1524.975420681277,3,1399.7688962667087,3,27,592.8485845082836,False
13297,574.7577502956592,4,2327.017000655332,2,,1,,1,,1,492.97325528960994,4,,1,275.1130447002376,4,18,114.44235225328927,True
13298,988.4643612148006,4,1585.600123243703,3,2219.953368339618,2,1587.6087440272622,3,2689.990033407701,2,675.7370643992873,4,2059.1539956625347,2,883.1884027600004,4,24,694.0075073194461,False
13299,666.4317058865525,4,761.7123081788282,4,2102.898432611798,2,816.0788002813432,4,2907.171145127762,2,1197.240403420145,3,2996.216304692528,2,771.1050201183075,4,25,178.6724927416867,True
13300,1187.8373053206901,3,1283.117907612966,3,1422.0113201871764,3,1337.484399715481,3,2229.0325872250055,2,1030.2788002995867,3,2315.329192267907,2,731.1326765046252,4,23,450.71455787125024,True
13301,869.8075931916112,4,1164.1277643539443,3,1675.0456674958955,3,2622.362736676602,2,2605.5819564261697,2,1611.2225909616768,3,2376.120411931103,2,912.3227400219072,4,23,816.8974864516316,False
13302,1579.0915039993604,3,2069.211866234375,2,1867.4280537077004,3,1658.445399851158,3,,1,666.8192688022867,4,,1,1599.3140236873153,3,20,778.260205910426,False
13303,,1,,1,,1,,1,,1,,1,,1,,1,8,,False
13304,970.007157711346,4,1285.7377060304518,3,2348.010500938534,2,1742.0210044484616,3,2671.5328299042467,2,925.2633367808129,4,2213.5662560837345,2,1132.714675141526,3,23,727.7529229604811,False
13305,1128.1907018112943,3,2390.935193589516,2,1416.5272515196339,3,1207.544597663092,3,,1,1078.0287695948114,3,,1,1414.9673213735964,3,19,174.53602752880255,True
13306,1966.5112816850287,3,1854.2338967283915,3,2536.844083979366,2,2368.0798052206587,2,2595.978611229805,2,1005.7093158098643,3,2762.9688494705997,2,2184.9425932721183,2,19,168.1812647290073,True
13307,2091.53862263409,2,,1,2742.365785954798,2,,1,,1,2242.150284890747,2,,1,,1,11,1564.2001357364281,False
13308,1211.4047087895135,3,1016.6907331855313,3,,1,,1,,1,587.865976375418,4,,1,2506.5781380584745,2,16,223.32884662076788,True
13309,230.17489559460665,4,2321.8206832787378,2,,1,,1,,1,487.77693791301544,4,,1,500.70170156133963,4,18,514.8802978318193,False
13310,877.6430821243314,4,743.1454865541865,4,1664.911279927273,3,1729.1810242539839,3,1740.2441831125604,3,581.1953045792694,4,1907.2344213533545,3,1008.8968733203733,3,27,203.05420133265756,True
13311,907.2807400915941,4,1504.9119299081265,3,972.7137176835256,4,1542.7446652811147,3,,1,754.8947093275171,4,1812.6551744308733,3,2252.8722729993783,2,24,946.4523837807271,False
13312,667.3174916411261,4,544.429849985862,4,667.2960668642135,4,635.7676338627932,4,726.4305941146524,4,1330.6753250035554,3,899.3390409817252,4,303.7199378701175,4,31,618.8762569643244,False
13313,1102.0648782004396,3,1344.4917322190481,3,1168.116246178579,3,2559.1959336457608,2,2570.2590925043373,2,627.8953825632286,4,2737.2493307451314,2,1771.9761631821398,3,22,388.6869255125923,True
13314,134.48494228629565,4,1105.6439628094788,3,312.37944868776395,4,370.4127108770107,4,1140.1122998011779,3,265.79436384679565,4,1205.6973207684946,3,536.5933201782997,4,29,778.2096394057944,False
13315,699.393151935878,4,1903.4872144530532,3,1346.8870319573264,3,1923.1117001562116,3,,1,1481.7929968383455,3,2211.2304589757996,2,2651.4475575443043,2,21,476.5199803266643,True
13316,970.007157711346,4,1285.7377060304518,3,2348.010500938534,2,1742.0210044484616,3,2671.5328299042467,2,925.2633367808129,4,2213.5662560837345,2,1132.714675141526,3,23,727.7529229604811,False
13317,552.9859390120065,4,651.1270659503604,4,519.8287474894223,4,575.8420322537139,4,685.5954029420591,4,940.5064744707995,4,984.9180855473426,4,761.3844300065907,4,32,563.41686412852,False
13318,129.48043927934728,4,178.64698114229844,4,1290.88689852273,3,1382.6999228316909,3,1368.9802212608022,3,666.5214046556287,4,1535.9704595015967,3,258.9698211076279,4,28,24.937882186616502,True
13319,370.108061329983,4,257.4674596405371,4,880.6156970598915,4,957.5223608943597,4,939.7502243103304,4,423.1268605468682,4,1106.7404625511247,3,1010.3692335791623,3,30,180.8317968637353,True
13320,1191.817088876355,3,1498.482469354226,3,414.63367292636826,4,2970.386106983761,2,2981.4492658423374,2,439.9106777982098,4,,1,1882.0292552268688,3,22,331.3952292311652,True
13321,2035.5447005810947,2,1967.40641091404,3,2650.0165981650134,2,2437.113224116724,2,2709.1511254154525,2,1311.8149547984633,3,2876.141363656247,2,2363.78786563395,2,18,311.75328161018376,True
13322,548.2991661730019,4,2447.073646288326,2,836.6357158813418,4,627.6530620247996,4,,1,866.4338385988269,4,,1,835.0757857353042,4,24,358.686908370971,True
13323,895.99880810077,4,963.0494127080915,4,640.8088365810039,4,660.5510534495943,4,997.5177496997903,4,727.840816600313,4,1238.3080488691153,3,554.8515707830737,4,31,581.7282427308968,False
13324,257.8902152761238,4,2799.2404420248427,2,,1,,1,,1,965.1966966591203,4,,1,862.5745218113027,4,18,877.5510780204484,False
13325,2238.8151938432475,2,,1,2889.6423571639557,2,,1,,1,1123.5583900502245,3,,1,,1,12,1376.2234040298943,False
13326,2194.145270425488,2,2140.528857274948,2,2590.610939216912,2,2346.0428170536243,2,2919.8989639588867,2,1073.2938285834434,3,1998.2979488084466,3,1284.1084513778246,3,19,1554.6337044715365,False
13327,1169.007911864819,3,1264.2885141570946,3,2059.402056502113,2,1318.6550062596098,3,2922.6731903289156,2,861.8015073638185,4,,1,1273.681226096574,3,21,675.9232162235476,False
13328,516.013470143692,4,2268.1493073440656,2,,1,,1,,1,434.1055619783432,4,,1,216.24535138897087,4,18,173.310045564556,True
13329,1148.6122916301026,3,953.8983160261203,4,,1,,1,,1,648.1562121956804,4,,1,2443.7857208990636,2,17,283.6190824410303,True
13330,484.0841058739051,4,1453.0664106569316,3,668.0345377203496,4,717.8351587244634,4,1487.5347476486306,3,613.2168116942482,4,1561.3524098010805,3,180.93823114571407,4,29,787.6393842490277,False
13331,1152.7045923371197,3,1447.024763499453,3,1957.9426666414042,3,2905.259735822109,2,2888.478955571677,2,1894.1195901071856,3,2659.01741107661,2,781.4953057166227,4,22,1099.79448559714,False
13332,390.70538085864086,4,2338.8806888095505,2,679.0419305669808,4,470.05927671043855,4,,1,758.2408811200517,4,,1,677.4820004209432,4,24,201.09312305661,True
13333,1595.4369907336775,3,2167.9344579102167,2,,1,,1,,1,1514.800366591548,3,,1,1296.9401560021759,3,15,371.21399712694915,True
13334,290.6171169671618,4,294.202989514827,4,1322.7563757752464,3,1423.619921710885,3,1434.6830805694615,3,527.0447161721839,4,1601.6733188102558,3,421.8709081632036,4,28,137.96320486895914,True
13335,2031.235249451333,2,1836.5212738473508,3,,1,,1,,1,618.4154536622626,4,,1,,1,14,149.3050291025084,True
13336,805.0722067477611,4,1162.0270566686763,3,,1,2781.398898335777,2,,1,715.0451266966672,4,,1,2172.0925690288423,2,18,795.6530841664721,False
13337,917.6559184365954,4,1003.7802472565506,3,835.0317465391918,4,928.495213559904,4,1038.2485842482492,3,1013.1387845293514,3,1337.5712668535327,3,1048.2150040371919,3,27,587.1127458523536,False
13338,1355.5587874180333,3,2619.632715718977,2,1643.8953371263733,3,1434.9126832698312,3,,1,921.8011858754439,4,,1,1642.3354069803358,3,20,802.1903629080803,False
13339,361.73500907185587,4,414.2097923347889,4,91.9692162077013,4,338.92475863814246,4,448.6781293264877,4,503.4889126981104,4,748.000811931771,4,208.1102301296014,4,32,93.67527205055895,True
13340,1800.7410267039852,3,1770.9187825034599,3,2466.763138783307,2,2593.590195327164,2,2604.6533541857407,2,752.7615404377734,4,2771.643592426535,2,1931.9948179000273,3,21,104.86417412767068,True
13341,2483.744717251071,2,2289.0307416470882,2,,1,,1,,1,1483.2656163249978,3,,1,,1,12,250.48246643573097,True
13342,1128.0849284878554,3,1500.1678474696314,3,2069.358232958521,2,1437.013608646165,3,2829.610600680756,2,525.1419290181901,4,1908.5588602814378,3,732.5932673789032,4,24,743.7901850356626,False
13343,1303.8940939232352,3,1402.035220861589,3,1270.7369024006512,3,1326.7501871649426,3,1436.503557853288,3,689.9498422249926,4,1735.8262404585716,3,1277.3822517696815,3,25,252.83731387620065,True
13344,632.0699338691065,4,2530.8444139844305,2,920.4064835774464,4,711.4238297209042,4,,1,950.2046062949316,4,,1,918.8465534314089,4,24,442.4576760670757,True
13345,756.1448659088711,4,808.6196491718042,4,480.7124482635579,4,673.5252116004518,4,843.0879861635029,4,740.8149747511706,4,1142.4106687687863,3,566.6765993321387,4,31,481.91983850909827,True
13346,1026.5544261294126,3,968.4468096016758,4,410.19591786742865,4,924.8931104648402,4,2762.240045133909,2,798.035955333008,4,1276.1900541244222,3,1716.698405706516,3,27,436.45725177022706,True
13347,742.4267702027266,4,547.7127945987444,4,,1,,1,,1,909.2525948793757,4,,1,2433.366966824293,2,18,194.385965487875,True
13348,1723.096460505879,3,1874.4475661968388,3,,1,,1,,1,1348.766984718577,3,,1,1246.621050584657,3,16,539.1419111014379,False
13349,720.886239521534,4,605.4801186984846,4,1333.2516685446221,3,1381.3230369364844,3,1392.386195795061,3,335.6391105192526,4,1559.376434035855,3,920.8068873104104,4,28,463.97742538298286,True
13350,540.6472141258373,4,1748.0745599422721,3,1191.474377446545,3,1767.6990456454305,3,,1,1059.5357880490842,3,2055.8178044650185,2,2496.0349030335233,2,21,760.784935980364,False
13351,1236.6485817532307,3,1041.9346061492486,3,,1,,1,,1,991.570853370328,4,,1,1236.5256141484267,3,17,433.0333645897466,True
13352,633.5942039587245,4,705.6917399389166,4,1548.2816208709537,3,1103.3147493943063,3,1889.584425286421,3,763.4561849266934,4,2145.780833159066,2,910.9221919897768,4,27,356.11005307259063,True
13353,,1,,1,,1,,1,,1,,1,,1,,1,8,,False
13354,799.3858906576611,4,715.9018810425573,4,583.6070704594813,4,645.9718325005895,4,2484.8132171572424,2,971.4471079250607,4,1031.953963983226,3,1480.6261033063388,3,28,396.2923184303384,True
13355,886.4120298757556,4,2834.587337826665,2,1174.7485795840955,3,965.7659257275533,4,,1,1253.9475301371663,3,,1,1173.1886494380578,3,21,696.7997720737247,False
13356,1541.6470111259978,3,2103.6442226428276,2,,1,,1,,1,1167.317535338696,3,,1,953.8809584696513,4,16,440.3549403865889,True
13357,941.433679824603,4,1119.9652559086512,3,1689.1556413975406,3,1056.8110170851849,3,2451.587500642755,2,442.0741050729909,4,1528.3562687204574,3,637.3771084791446,4,26,363.58759347468254,True
13358,893.7265125498395,4,2204.8564528313946,2,1182.0630622581793,3,973.0804084016372,4,,1,891.9500288366909,4,,1,1180.5031321121419,3,22,90.37035574752218,True
